#{"t_start": 1765675346.348061, "env_id": "None"}
r,l,t
19.141547,184,18422.677519
96.367669,606,18445.861357
21.857881,262,18457.320583
73.701033,444,18473.976826
18.908509,194,18481.583142
28.481514,412,18498.06966
176.436565,1001,18535.313614
151.556643,1001,18574.090878
20.545726,211,18581.68409
141.341053,1001,18619.362325
17.252765,200,18627.573093
181.035689,1001,18665.147347
144.310718,1001,18702.926147
162.057648,1001,18740.990335
151.519723,1001,18778.705938
168.612031,1001,18816.98976
21.64495,238,18827.026488
165.337228,1001,18864.753832
81.91915,824,18895.472359
17.570442,161,18902.427314
17.309896,316,18914.04543
0.334845,85,18917.886803
79.890782,505,18937.422065
159.322251,1001,18974.637061
19.612269,169,18980.827887
151.885735,1001,19019.557533
126.182952,1001,19056.695534
134.851379,1001,19094.944317
143.839042,1001,19133.303677
166.045694,1001,19171.133939
20.017687,477,19188.747545
156.28071,1001,19226.623479
169.282223,1001,19264.992818
24.313043,409,19282.254576
164.974856,1001,19319.582827
164.619339,1001,19356.875571
155.57938,1001,19395.712073
18.849732,154,19401.442888
176.716459,1001,19438.693067
18.371197,194,19445.724282
71.663968,477,19463.845791
51.958923,544,19484.690086
181.446198,1001,19522.974014
23.493262,279,19533.350033
190.211019,1001,19571.431993
18.080451,152,19577.046744
16.486875,160,19583.975302
33.757097,482,19602.739408
51.385923,477,19619.808293
166.124967,1001,19656.981228
44.048574,549,19679.917421
171.71099,1001,19718.06661
